id	filename	md5	size	state
4493aeec-ce91-4b1f-b68a-528cb80de7ed	4493aeec-ce91-4b1f-b68a-528cb80de7ed.vep.vcf.gz	6a2c26ee982a79998cf57e5b42f9360f	1670018	released
05ec5eed-d152-4fc6-8a2a-03f7a5ee252f	genome.wustl.edu_biospecimen.TCGA-17-Z022.xml	e615d9f23ac0c6d27356dfed09296923	27334	released
46ca2c2e-c485-48a2-92e4-fdef2785562a	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_A09_1301058.nocnv_grch38.seg.v2.txt	9d00e9efcdd7fcbbecd6aa8dd1e5f849	16121	released
9e08eb7f-a831-437d-9146-714a0303b833	63803549-e417-4bef-b5df-4a4d45525475_gdc_realn_rehead.bam	3e1aecf30b77b0f4c03810a677296979	7831878209	released
c8a2f5c0-640b-4fdc-ad76-6117e3362ac7	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_A02_1039700.nocnv_grch38.seg.v2.txt	27f3fc9fbb1d3a3003bc980e6122e675	6820	released
6711eb76-e5d5-46d2-a390-abb4510e3be0	6711eb76-e5d5-46d2-a390-abb4510e3be0.vcf.gz	ea3348f9f9f72e431351babc36debd8d	47102	released
31d290d5-d671-45f4-a009-9e78aadaa4b2	d6782f96-ac2e-473a-8adb-7cdaf648d5db.FPKM-UQ.txt.gz	9001a954a1d9cee6f3caf45e5f2c3a14	556457	released
3cdd7b2a-71ce-43c1-bfed-d695fc30b4f4	TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F.svs	4b1e0fa6ede61d88291b8e908532fd10	2481979199	released
c679e8e1-b191-44f1-8039-4a0553a2354a	5f0feb17-4be7-4144-9625-423d89eae22d.mirbase21.isoforms.quantification.txt	1c025af919c21e0e16b85cbc8a6ae16f	208667	released
617996ed-4660-4e85-a7c7-94d6b9f24bac	TAROK_p_TCGA_264_N_GenomeWideSNP_6_F05_1306646.grch38.seg.v2.txt	6925082cacbb8a1b945118bd00558f0a	69666	released
0a36754e-d7b5-49a7-8ec3-17d86b55af29	0a36754e-d7b5-49a7-8ec3-17d86b55af29.vep.vcf.gz	c31ccdfbdb44792964bf37ebe0b40ffe	332189	released
acef2784-07e7-44c1-abc0-3be2c5b1a723	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z054-01A-01D-0752-05.gdc_hg38.txt	33cc1fc1d36b6f5c631b52d77a40ca00	9944830	released
d3ddabcb-a1fd-4f17-ae74-d8d2577800bc	dfb56742-389a-4c33-992e-8b3014c882e0.FPKM.txt.gz	b5e0d084f224ba6dd1b613693f3798ef	506130	released
f480fa32-56b5-41b2-b67b-b91fe4ff701a	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_B08_831188.grch38.seg.v2.txt	daf6fa8003716de258d5c03af6d9953c	22805	released
542adf28-d4b6-48b7-a80d-f809406873cb	542adf28-d4b6-48b7-a80d-f809406873cb.vep.vcf.gz	21724a3f3c86fa3d46e0f467e2d3d5d5	160516	released
63a96e6f-ae15-4e08-af84-c99a49079859	TCGA-50-5946-01A-01-TS1.170a5930-074d-41cc-a426-a0bcb9a47054.svs	8dcdff0f9f99ec91abd04e4c55876d5d	364020467	released
532b531b-cc85-43e6-b8af-a78a4bc72453	532b531b-cc85-43e6-b8af-a78a4bc72453.vep.vcf.gz	773149119ab47292a744618eca58873e	6481716	released
f3358d61-c517-4e76-a191-1be0279b2363	9172fbd9-b1ca-46a6-8abf-950fb981aa32.mirbase21.mirnas.quantification.txt	db3a81a006a5ff246d23972ffffaaacf	50254	released
8cfea85a-00ee-45f5-9660-14d77e720a68	nationwidechildrens.org_clinical.TCGA-67-3771.xml	5dc8a206a875bb6736fa69d3e2811c7b	26396	released
2414633a-ca57-4066-840f-d4621ebb2df1	2414633a-ca57-4066-840f-d4621ebb2df1.vep.vcf.gz	aaab591410445e0a255fffe396b847ea	1111754	released
ba995a89-5850-4b27-82ce-fb87f649a388	e2719657-ea1e-4320-8ddf-71d6d38edc59_gdc_realn_rehead.bam	71ec0b2c69f6ef1a7aa90a828cd6cac3	11366063977	released
f7208642-2a6b-417c-9947-bcff118cfdd1	f290cd17-7e92-4c27-be1d-ebf2b7bf8c17.FPKM.txt.gz	180827fffafab81e4fc9591810794b4a	525834	released
e0312b14-1a04-42f2-986a-8048fce07a81	eae50b8b-4f41-4cc0-a0b2-02d33f40363d.mirbase21.mirnas.quantification.txt	532fecd59a70e10e4becd83fc8314780	50244	released
b5f37a7c-c3a6-4d3a-8082-86074ffed064	nationwidechildrens.org_clinical.TCGA-44-7671.xml	fd355acd1e32ccf8fbf60bc7d5b24e24	43066	released
ae363ab4-6706-4993-98ed-84391693345a	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-38-4630-11A-01D-1205-05.gdc_hg38.txt	535e22efa77f11955eb2bd19e0a491ae	9951527	released
6821f620-053b-406a-9bab-3c99da7cd5ea	nationwidechildrens.org_ssf.TCGA-78-7146.xml	25e87d5c1ef2fd5cbe33b921772459b1	15795	released
3b1107a3-cc64-4321-a692-54d1cc362528	4d4b31af-5582-40eb-8423-fe153411eac3.mirbase21.isoforms.quantification.txt	b0dbd20ec102a54bd1edebab8ac4894c	313021	released
311ab4d4-59a0-4f9e-b2a2-b55e2f47b816	311ab4d4-59a0-4f9e-b2a2-b55e2f47b816.vcf.gz	72771da3b3d0f78a55c24ffbde46b082	276097	released
28e09ffe-924a-454c-8104-a1ae454f1adf	28e09ffe-924a-454c-8104-a1ae454f1adf.vep.vcf.gz	4eea8d38a6c5734b05ded09358b5f4c7	357276	released
39baa296-223e-4cf1-b838-d0ab87e1e29d	39baa296-223e-4cf1-b838-d0ab87e1e29d.vcf.gz	167ddfdb4a7e6b2e8fe5b114a2e6b308	139813	released
7609594f-3fab-4cf1-8c41-77d47c3f2d23	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_A09_1148150.grch38.seg.v2.txt	71564a2df5438b802244cb8f4eb855f0	45484	released
a01245de-ffee-472d-84f8-6e2049227c66	0e8babe1-4c15-4d9c-a26b-2ad839cef580_gdc_realn_rehead.bam	e8c4e65e948239fe82ab4f4c24d2d563	5913412348	released
751e8aae-a43e-4d0c-a8e3-82d50d7064b3	751e8aae-a43e-4d0c-a8e3-82d50d7064b3.vep.vcf.gz	89573a20defffa6b6cf21702439c6e13	1605132	released
f8218666-3e52-47f8-8029-dbd90faac2e0	d8c630f2-62ba-4bad-beb6-c4f777d57dad.mirbase21.mirnas.quantification.txt	a0d160e423d356d902fa39f17aeb9d6f	50485	released
1fa7d2e5-ab56-491a-b17d-9690499aa2b8	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C12_902764.grch38.seg.v2.txt	0f7dcf415ea11b9e448fdf9a5ba6a280	29411	released
5ce813c7-c158-4943-b25d-a921c7d99654	f6bbc724-a65b-4dff-bf3f-8860c8f3f6c0_gdc_realn_rehead.bam	c5f0cbca6732fc30f1f144d701729486	10787609983	released
249b1b08-f7bc-4593-9825-d49691fe7171	TCGA-LUAD.fe4322e4-f010-43a6-868a-5b9fe58f076d.ascat2.allelic_specific.seg.txt	66b1cf3ebf0e37b7f5be66e96c56d3d4	16220	released
a4c117e3-4244-4923-8757-b996fb2522ce	a4c117e3-4244-4923-8757-b996fb2522ce.vep.vcf.gz	3f873b95e105e4ca57fb1b9de7491021	2333885	released
d4d68eaf-295a-4dda-b7a1-e2ef62a79b70	PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_D07_1148082.nocnv_grch38.seg.v2.txt	55ed9a2054bddd167251064272e5e046	12913	released
1514ad80-de6b-43ed-92a3-fc8a27dfa470	TCGA-LUAD.058a3f72-41b3-450a-8a8e-df122d532517.gene_level_copy_number.tsv	d4fcd2e98b90169f08358f7555f547ee	3482272	released
1e6b0c94-bbfc-42c9-bf18-4ab1b1ae902c	nationwidechildrens.org_ssf.TCGA-NJ-A4YQ.xml	a5d55822f54e39896a11ed2987cd3552	15094	released
eb0bb3e0-39b6-4f1e-a0d1-a4ce43ae15b3	eb0bb3e0-39b6-4f1e-a0d1-a4ce43ae15b3.vcf.gz	ecca67e40d035c515fa5a5ff57e96847	137041	released
aac07061-aa06-4991-b1fa-b3acb28f1dbe	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_D07_808502.grch38.seg.v2.txt	6c82fee77fa7f8505d14ec2c06520511	34276	released
a7268ec5-8014-4ee2-a084-940088d3326b	a7268ec5-8014-4ee2-a084-940088d3326b.vcf.gz	d83b6b2f5605506c3e8f4ab207b73e66	188732	released
7fc6a379-87d4-4bb8-91b6-863bb4de603d	f93932b6-c8c3-45d8-9911-c4d387d9bad0.FPKM.txt.gz	57bcc8a2549f8fc30f998e7c43af65b1	545668	released
28193dfd-ec81-43fe-9326-6e188691b282	SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G09_1244670.nocnv_grch38.seg.v2.txt	6d16175dd4d029c421299af73b46cd0d	9515	released
4ca0f609-48b4-456e-91ab-f1ac0990aca0	TCGA-LUAD.47a630db-cf49-46cf-a41a-4ab09a5af4b0.ascat2.allelic_specific.seg.txt	25a3aec26b75898ef0cf4ead77769fdc	14004	released
c4e08f65-4bdf-403d-9d8d-29187ad79fbe	DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_C01_1322494.grch38.seg.v2.txt	64d20f6081493ad4b3c9eaa7a76197eb	50211	released
af09e517-7471-40bd-894b-4d217e8df672	af09e517-7471-40bd-894b-4d217e8df672.vep.vcf.gz	24156d5598af740c08edd8272d754563	1716110	released
5f47bd26-2821-4011-b2e4-8f196eacf485	37616fc4-9761-47f8-a819-9a9ed6564b21.htseq.counts.gz	24fee9f0916a5926e7ba8ba1d617c07c	256455	released
01335c8f-beee-4340-9bba-9d82736ac36f	TCGA-49-4512-01A-02-BS2.180a6269-9edb-47b8-b295-c43753d3c5a6.svs	cf20c4dc92f0da29c26dc50c052a8b1d	151221393	released
10cd895b-b513-439b-8e34-6cdca14c5047	10cd895b-b513-439b-8e34-6cdca14c5047.vep.vcf.gz	753850431da9dc6f5a9462dfd0651761	488237	released
27fb329c-516d-48dd-a997-585ef0f9d62c	5ed1e5e7-e783-4c3f-ade5-8886a58982a8.mirbase21.isoforms.quantification.txt	560e8b040283feb236296e569302f035	423269	released
906c3a75-a6c5-480f-86d8-bff9161396c4	906c3a75-a6c5-480f-86d8-bff9161396c4.vep.vcf.gz	473b6ee1446350ac737098a4bd04bc14	317767	released
5e430e07-e1e9-4256-a115-6450ef687a0a	5e430e07-e1e9-4256-a115-6450ef687a0a.vcf.gz	07192dbf218c50fccc13b25426bb6128	30998	released
2a643111-1677-444d-b442-185e4417ce28	2a643111-1677-444d-b442-185e4417ce28.vcf.gz	45c66a725e1be5ceedf13b8b13cc5f0c	84986	released
dc37aef9-c421-4f17-b62e-919e65d1b13b	dc37aef9-c421-4f17-b62e-919e65d1b13b.vcf	53ae85d1e6051469df11779f3a449788	246279	released
e04b1ce8-a7c3-40a2-acad-ac3bb7717285	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_A10_585162.grch38.seg.v2.txt	32159aea13cba14a996412a7072011bd	32476	released
f6540559-2ab2-4bc5-b443-534142b0e88e	1482eb4f-ab18-4053-8416-e7108b41f1cf.mirbase21.isoforms.quantification.txt	36274469e6b358b31fe97293423c4fec	420970	released
972aca6c-9f30-45a6-9294-a8c7eecd6a46	nationwidechildrens.org_clinical.TCGA-55-6968.xml	3a5e87efde1e812ef06d70cbe4fd2fb4	44716	released
46c48d64-a69e-4f91-a472-f836b815595a	4ba3508e-981b-46e4-a575-4f1d72015a7c.FPKM.txt.gz	11b08e5730b915c3a04d4136be3757aa	528967	released
35e0675a-ebf7-4bfb-b93a-b604a9e1e46a	5c9a781e-50c1-44ec-9c8a-7d8fca99e3c3.FPKM.txt.gz	5ab66bff1dd707804c6dcf6792edc6b2	516206	released
2b9eb935-dd0d-40a4-92cd-4a9fd4e29b00	nationwidechildrens.org_clinical.TCGA-78-7143.xml	69f0d2e6c75e723d50a10a47fe3cb237	42741	released
fb9d49c4-04e0-49cb-b6a7-125df2898c51	TCGA-LUAD.f17395cc-4dba-41b2-a123-aca5af1de185.gene_level_copy_number.tsv	11eba813cd645e6c39c448c992fa8422	3482542	released
eb5f1676-23f4-4d93-85ce-137c374f8ae7	TCGA-LUAD.6bea41ca-ad71-46cf-98b9-33a2ff29b335.gene_level_copy_number.tsv	63105d27655efdd68501127243f58955	3482119	released
c01879bb-0b3d-4d7f-a649-28530151e5c0	TCGA-LUAD.0eae52b3-6f69-46f0-9b9f-54779157f7fd.gene_level_copy_number.tsv	6d0b692a7749a4b2653dd4e11da08b9d	3482277	released
969012ed-1fc6-499b-b4d3-4e286aabbf13	e38ee2d6-eaad-4d39-a7f3-951b1532c9e5.htseq.counts.gz	96cb8b9f8efe42686ff9344328f4a936	255374	released
c8337706-2b5e-46dd-bc1a-de3aa67ab8d0	c8337706-2b5e-46dd-bc1a-de3aa67ab8d0.vcf.gz	3b4ad4c0f1a3902911e3d4feb4e358c6	67590	released
6f9be948-e556-4967-8316-e66a2edbec60	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C08_787146.nocnv_grch38.seg.v2.txt	60c153edb1f492af6a2cf59322d3834d	4598	released
d1870deb-9466-4b57-ac57-62370de9863e	d1870deb-9466-4b57-ac57-62370de9863e.vcf	23c374a30b77637817579cb0ac42ea7f	238732	released
f34ee217-f4d9-40f1-808a-9a1178da9173	f34ee217-f4d9-40f1-808a-9a1178da9173.vcf.gz	0145f626cb7777b174c32f7b12c06510	171733	released
6efcf0f8-b919-4671-b721-427806e0ea35	6efcf0f8-b919-4671-b721-427806e0ea35.vcf	8b8f655dfd63db163edd93f34fefe4f3	5712362	released
095b1861-5e7e-4557-9d87-18e8298824cc	TAROK_p_TCGA_264_N_GenomeWideSNP_6_D06_1306542.grch38.seg.v2.txt	1d38049b8b44a9dc9449f3772bd31019	53760	released
4d1ffe43-aaca-4928-acef-13821ecaa5a9	dbfa3bd7-1875-4d2f-9ff2-3c44e7f00a63_gdc_realn_rehead.bam	01bbaf26294dc97752685756a3f0e552	5844355214	released
423660a6-0d29-4a15-9b2b-8a3a963ce836	nationwidechildrens.org_biospecimen.TCGA-05-5715.xml	cc4f5f34f4c723a7e6c14a236df15a46	64501	released
82c3b12d-50ec-4e5f-b4de-d7bef03eb7c9	82c3b12d-50ec-4e5f-b4de-d7bef03eb7c9.vcf	6941d45a68f0d452d1b83c865a6a9023	240634	released
8e765228-ac58-4b0c-8058-e6310c728b0e	8e765228-ac58-4b0c-8058-e6310c728b0e.vep.vcf.gz	95b83fd9ef01bf5ed209354cfa1b9c0a	124699	released
90899107-cfc8-4ba3-9d88-4a55ec66c59a	TCGA-LUAD.d555de36-66a4-40fb-8c0a-3232a569b94a.ascat2.allelic_specific.seg.txt	550b97bb66d4a0ea8a55e37b722ffa7d	22157	released
6fd4d6c7-7ded-4208-915f-96a017ba9de3	6fd4d6c7-7ded-4208-915f-96a017ba9de3.vep.vcf.gz	381f8bf7542d4a0c2dcb4b2eb9c0c211	270195	released
dd7e330a-e98c-4fdf-aa2f-f588f794da0f	dd7e330a-e98c-4fdf-aa2f-f588f794da0f.vcf.gz	cf0bd2b5d75460e10de2dc31f24008c5	99815	released
deba0167-3b08-450a-aca1-96ad3df1d010	deba0167-3b08-450a-aca1-96ad3df1d010.vep.vcf.gz	74577a18dec4ff5dae57399d10d3bb68	463999	released
da33ed8f-6eac-433c-8759-9c2f37406c5b	da33ed8f-6eac-433c-8759-9c2f37406c5b.vep.vcf.gz	fd6046c112b90225a3f4e08eba40a790	1883966	released
edb9937e-77ab-4132-be63-9db46b69908c	7b4ed1f8-f1ef-4b9b-a5ae-f92830baab27.mirbase21.isoforms.quantification.txt	2a70c5e8e945eaa8f4608f7c3fc562ab	405533	released
af488d61-ed3b-4350-a3cf-76e5c21d84b2	HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_B01_748244.nocnv_grch38.seg.v2.txt	0cc78af4ec1f78fc5127c7ff35f60d5c	7608	released
b2a6dd4e-9c08-44aa-a91f-f62cd7c7f514	b2a6dd4e-9c08-44aa-a91f-f62cd7c7f514.vep.vcf.gz	081e1f37e43d922ad9dee01d149ab056	310121	released
28eb85fb-4f0a-42db-86dd-1e00b18874e7	nationwidechildrens.org_clinical.TCGA-55-8206.xml	8aa297da733a65a50cf713763e84882c	35152	released
76eef357-4221-4746-9b13-3a831b9f2207	TCGA-05-4396-01A-21H-1857-13_mirna_gdc_realn.bam	e8baac1c68bc20e2d10ab5d968a8b903	263119546	released
d7ae0dc3-d42c-4360-a353-328020ec3ae7	35a20ef3-e207-45f7-9854-6b565e8f3849.FPKM-UQ.txt.gz	9f6683d2f34f5cf3f545c466cc4880ae	524901	released
593125dd-ca71-428a-95bb-45189aa8b526	TCGA-LUAD.8285cfe6-2981-4cad-9e14-43abfbe0ae95.ascat2.allelic_specific.seg.txt	db568ad5ef9931c4ab39caf5461cfcdc	11828	released
0c1b08ee-041b-4abf-ac7d-a352969a0bd3	0c1b08ee-041b-4abf-ac7d-a352969a0bd3.vcf.gz	31092764e77319f1eec1043f83859d25	32922	released
fe3406a2-08eb-4104-b068-5818a085ba32	fe3406a2-08eb-4104-b068-5818a085ba32.vep.vcf.gz	70973380adc09d5c6591bda8d090ab49	642847	released
ba6a4d3e-b2f4-4186-a5a0-3de1481807f6	ba6a4d3e-b2f4-4186-a5a0-3de1481807f6.vep.vcf.gz	e4c5a9b15abd5cf24dd21acc030f9022	3365984	released
04c07db8-574f-444a-bca9-b1d0f1b9d6d0	04c07db8-574f-444a-bca9-b1d0f1b9d6d0.vcf.gz	d1e07963392716a957c7cbcd2c75385e	53845	released
4966b151-ac63-45a8-8e8e-349768d95464	8db9ff9b-e55b-43f5-94c5-acb9741fc575.mirbase21.isoforms.quantification.txt	177c1191097af5f2202335831597b085	428452	released
bd5a19da-9478-4a3a-8210-38afc6269c5f	TCGA-44-7659-11A-01-TS1.fc17a07c-16aa-415b-903d-914d8183c2db.svs	20270b68beb5467b507ae3f687990214	1136431217	released
40b433a2-2d0b-4a91-9f3e-2f5aaf99da9c	nationwidechildrens.org_ssf.TCGA-55-6985.xml	bb0ef8fec85a3a6dbe912e121419abf8	15826	released
09365e40-fb4d-4b79-b461-52792e3249c3	09365e40-fb4d-4b79-b461-52792e3249c3.vep.vcf.gz	9092fa0c36bb02d9878c0716cc8120bb	599031	released
4afeaee2-9fe5-4a24-bc50-a3c0751f4a0d	TCGA-LUAD.47a630db-cf49-46cf-a41a-4ab09a5af4b0.gene_level_copy_number.tsv	c7bba056ffa1ac4eb283c8ec050276cf	3486379	released
d7d1b876-2073-4d33-81b8-1386b19e1a7c	nationwidechildrens.org_biospecimen.TCGA-91-6836.xml	0e041f4e2c10a20fd3847bbcba5a088b	77859	released
2593fcfd-7290-4f5a-9079-346147baadfd	2593fcfd-7290-4f5a-9079-346147baadfd.vcf.gz	9ab7ebbf02ff5dc871360f1f9f24d79d	292750	released
467ee739-fdb1-40fb-b327-2168ef42aad9	467ee739-fdb1-40fb-b327-2168ef42aad9.vep.vcf.gz	c1179ea54b7e63bb3d0c7d7248b17c3c	320697	released
2cc4bd54-ee6d-4103-bc25-03ee2a901e82	SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G03_1244546.grch38.seg.v2.txt	fcbf82386769a6a253dc51e93ee847b7	22911	released
9d58f690-84d4-4dbf-8fa4-fd400d52b686	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_B03_1039770.nocnv_grch38.seg.v2.txt	9d80bb95d5ebed76a71bebad1dd4a488	2914	released
2b4992fb-c549-4cd3-97cb-44ec0bdca218	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_H07_1376678.grch38.seg.v2.txt	ad91c6b92cf3c131460c214773784535	28445	released
c8fd0286-360f-4b2b-87c6-e72d2ab352d9	c8fd0286-360f-4b2b-87c6-e72d2ab352d9.vep.vcf.gz	81ae583ffcb4b1d4c926e059286f2b73	1730111	released
5d1eb153-39ae-4091-9d90-d1c7225c03a7	TCGA-44-5645-01A-01T-1627-13_mirna_gdc_realn.bam	8862894eced959f994eea2fc68344016	175450372	released
7690cfed-173d-416a-ac82-8d1125453f1e	7690cfed-173d-416a-ac82-8d1125453f1e.vep.vcf.gz	a906219a3f812ead63868486f7057409	1101268	released
441f81fe-3e69-4a07-ae1b-141d2906ee3d	COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H07_1051496.grch38.seg.v2.txt	3146a37b00dfec7a28317a2d63341350	21133	released
11444b30-be8f-4fe2-9351-a2b16254017c	11444b30-be8f-4fe2-9351-a2b16254017c.vep.vcf.gz	db79627919d94513ab95a6ee55e476fb	516586	released
af95d51f-a496-490a-8f83-aa1361f961d4	af95d51f-a496-490a-8f83-aa1361f961d4.vcf	f3e62f8a0e22c0aa3a91cf6c3965e079	1199409	released
92646b41-6ff7-403f-afd1-d60e24b4be37	TCGA-05-4405-01Z-00-DX1.D57EC2B2-3A59-4954-86A7-61782938BCC5.svs	7034d53d0da33c23ecca31e632a922c1	250047128	released
3eb4deff-dfcd-4814-9d1d-b06012f1d088	841873e1-5f4c-4021-945a-59dd15d96f87_gdc_realn_rehead.bam	367d10fa9b5cb4b78b159b1c868462b2	3912179457	released
155bd481-76f3-481a-ab64-a4d8eaeb861a	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-67-3771-01A-01D-0945-05.gdc_hg38.txt	4c1af32cf97aca34b6018da55f67e657	9951812	released
0d6b2161-7b10-40b8-985d-175a8a595a3b	C509.TCGA-97-7938-10A-01D-2167-08.1_gdc_realn.bam	d8b4cda9a18d73348225ef2b33c5723d	11276625337	released
968785fe-5398-4deb-aa0b-8fb8ec6243a2	7f39b57f-556b-46b2-a67a-af86345f900a.FPKM-UQ.txt.gz	1fc24942f816f322adea3afc544d0d56	527260	released
7748204f-e028-4868-8163-eb19d5073e0a	5d1029d3-bcb8-4e73-9f03-08e612ddb0a1_gdc_realn_rehead.bam	1d47fa6951c1656e7b15febf39a7e59c	5269836267	released
dc04b03a-a67b-447b-ba33-c741541516e5	jhu-usc.edu_LUAD.HumanMethylation450.10.lvl-3.TCGA-69-7974-01A-11D-2185-05.gdc_hg38.txt	7f3023f9489fbf4d1cd012c3a88defce	141239542	released
883fcb47-2bf3-4f1c-8e94-c87796d0e668	086e890b-cdc3-455e-84a8-66dbfa3aae11_gdc_realn_rehead.bam	844b738c087922aadbe8f02143a6c63a	12329517149	released
9d7433d2-990c-4038-81dd-018753bef172	nationwidechildrens.org_biospecimen.TCGA-53-7813.xml	becf9d6a1b881a27973be2499e93d613	59636	released
b896e615-f8ab-43c5-932d-74d627d688d8	b896e615-f8ab-43c5-932d-74d627d688d8.vep.vcf.gz	8a92403766a7857b53318bdd6e78a516	1101214	released
a3c07351-d187-4690-b4cf-aa89ec435146	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-69-7760-01A-11D-2168-05.gdc_hg38.txt	93c14a8ab95859049c67945d2685b681	141266652	released
133ceacb-1f57-4336-98c0-1170a1cb7e8d	133ceacb-1f57-4336-98c0-1170a1cb7e8d.vep.vcf.gz	bcbf7b8782d4828cbcb1ff91f534599a	995419	released
aed9c82f-47aa-4f0f-a75a-9cd6d720a04a	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_E10_1300934.grch38.seg.v2.txt	c73e43d23d1f7c161821869e8b01f5bd	19242	released
676adff3-5168-4722-9943-fbfdd1f7ce60	86b579b8-0ae6-4497-abd6-96920e08f7eb_gdc_realn_rehead.bam	4b54ca344fb0f219d5c539dae02383f0	14092307190	released
2843b5d4-90a4-43e8-8ba2-4e973c2f708c	jhu-usc.edu_LUAD.HumanMethylation450.9.lvl-3.TCGA-86-8359-01A-11D-2324-05.gdc_hg38.txt	27fcd0c1a136df1f5e3a5523e08ac328	141272621	released
bfcc991a-f45f-4e9c-ab5d-bf2dd325bfb7	bfcc991a-f45f-4e9c-ab5d-bf2dd325bfb7.vcf	652461ecd52ca35baf1483b525e138e9	384670	released
50c2edcc-99a0-494c-8e20-70d32b078be0	C662.TCGA-44-6144-01A-11D-1753-08.4_gdc_realn.bam	d4d3c781486c60b6a96ab438441279b0	9035345979	released
64fd8fd7-b1fd-4288-a363-c12d108496b0	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-99-8028-01A-11D-2239-05.gdc_hg38.txt	bbe66e69278ef9cbcc0fa0cce5812c25	141260349	released
78736844-b2f9-4854-b1e8-2b8691ed7890	nationwidechildrens.org_clinical.TCGA-05-4422.xml	2d6c85afeafbffbfc5eb796de130005c	25907	released
954c7993-418c-4562-821c-9eb4db6fb5a3	2ba1fb7e-8853-46ab-8536-770345dc6e9c.htseq.counts.gz	ba3fa8f22878c9bc3fe4d2a735592188	258205	released
85a6e353-e35f-4912-a819-32a2fb0a4b39	TCGA-LUAD.1c3f76ca-a0f5-4b4c-8438-7eea1c5e161f.ascat2.allelic_specific.seg.txt	6a4d683b5ad6395c82ca39978e800a18	18583	released
191e1b09-6cba-48d1-aeec-e36bd5e899c9	22e7e8f8-94da-4bf8-9a9a-a2c33fc3c6f9.mirbase21.mirnas.quantification.txt	23472c27d8d8e85060906bd799b6f335	50281	released
90734f3a-39a3-467d-a282-c8dd47fee421	23e87533-2220-4b0d-b3e2-43707cb25858.htseq.counts.gz	4324876914126d09b37a7d8344566f53	250462	released
78041bc5-0899-4d98-8b26-cb9bce8c46a9	78041bc5-0899-4d98-8b26-cb9bce8c46a9.vcf.gz	16bcd5ac8171c5e7d1205a10b738e551	120375	released
e863f06b-d077-468d-a026-b1d25a7607e4	6c2322b7-97ad-4dc4-95ea-3b8813f1312d.mirbase21.mirnas.quantification.txt	62895a2fbb073d3b77cc53ff8d52c6fd	50321	released
56b2cb5a-678d-406e-9268-4db96073c36b	12c55be3-f760-4ec7-9e69-a8effbfa9466.mirbase21.mirnas.quantification.txt	5a300ff4c7fb2940a7ecb22f404d5427	50232	released
652012ae-4961-4d75-9887-05d3c0d1aaa3	c6aef95f-0b0a-48bf-9de5-50a81a2f2c77.mirbase21.mirnas.quantification.txt	e2c761b67e8ef6b1448da466f1d2bd5f	50224	released
8312f4d3-5386-4f49-a986-a76e607f75f4	8312f4d3-5386-4f49-a986-a76e607f75f4.vep.vcf.gz	938de41d907e6b0968f28bdd519d5293	703419	released
6203bc65-6ed4-49d1-9c6f-0f7979831294	C347.TCGA-44-2665-11A-01D-1553-08.4_gdc_realn.bam	15d58bc3d64294bc76744fe1cbc018b4	13929329191	released
daa84421-a5ea-43fc-b958-53f28b01d348	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_B03_585148.nocnv_grch38.seg.v2.txt	1e56b8807ed179de8562678fb745cb4e	2645	released
cfef70b1-1aa9-43de-80e5-3914ce1fb96d	TCGA-55-7914-01A-01-TS1.adcedb05-a966-407a-96e5-caa39d42ffe1.svs	c2292b1b4c590c166ebdf0a87d14ecb8	70880831	released
e45a88b2-5cc7-4bc1-ba7a-729f3723324c	jhu-usc.edu_LUAD.HumanMethylation450.9.lvl-3.TCGA-69-8453-01A-12D-2324-05.gdc_hg38.txt	90db392820415cc5e6ee573a3b90976d	141259159	released
e83ffd93-87ca-4414-89f8-2fe50086367c	e83ffd93-87ca-4414-89f8-2fe50086367c.vcf.gz	fa605a26d6ef98fde8f71cc9360c670e	279444	released
